progenetix	NCIT:C102872	Pharyngeal Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C11.9	Nasopharynx, NOS	C13;Carcinoma
progenetix	NCIT:C4318	Gliomatosis Cerebri	pgx:icdom-93813	Gliomatosis cerebri	pgx:icdot-C71.9	Brain, NOS	Gliomatosis cerebri
progenetix	NCIT:C4320	Protoplasmic Astrocytoma	pgx:icdom-94103	Protoplasmic astrocytoma	pgx:icdot-C71.9	Brain, NOS	protoplasmic astrocytoma
progenetix	NCIT:C4321	Gemistocytic Astrocytoma	pgx:icdom-94113	Gemistocytic astrocytoma	pgx:icdot-C71.9	Brain, NOS	Gemistocytic astrocytoma
progenetix	NCIT:C43223	Myeloid Leukemia associated with Down syndrome	pgx:icdom-98983	Myeloid leukemia associated with Down Syndrome	pgx:icdot-C42.1	Bone marrow	C16;Carcinoma
progenetix	NCIT:C4322	Fibrillary Astrocytoma	pgx:icdom-94203	Fibrillary astrocytoma	pgx:icdot-C71.9	Brain, NOS	Fibrillary astrocytoma
progenetix	NCIT:C4323	Pleomorphic Xanthoastrocytoma	pgx:icdom-94243	Pleomorphic xanthoastrocytoma	pgx:icdot-C71.0	Cerebrum	Anaplastic pleomorphic xanthoastrocytoma
progenetix	NCIT:C4323	Pleomorphic Xanthoastrocytoma	pgx:icdom-94243	Pleomorphic xanthoastrocytoma	pgx:icdot-C71.9	Brain, NOS	Anaplastic pleomorphic xanthoastrocytoma
progenetix	NCIT:C4324	Astroblastoma	pgx:icdom-94303	Astroblastoma	pgx:icdot-C71.0	Cerebrum	Astroblastoma
progenetix	NCIT:C4324	Astroblastoma	pgx:icdom-94303	Astroblastoma	pgx:icdot-C71.9	Brain, NOS	Astroblastoma
progenetix	NCIT:C4326	Anaplastic Oligodendroglioma	pgx:icdom-94513	Oligodendroglioma, anaplastic	pgx:icdot-C71.9	Brain, NOS	Anaplastic Astrocytoma
progenetix	NCIT:C4327	Medulloepithelioma	pgx:icdom-95013	Medulloepithelioma, NOS	pgx:icdot-C71.0	Cerebrum	Medulloepithelioma
progenetix	NCIT:C4330	Fibrous Meningioma	pgx:icdom-95323	Fibrous meningioma, malignant	pgx:icdot-C71.9	Brain, NOS	fibroblastic meningioma, carcinoma-like component
progenetix	NCIT:C4337	Mantle Cell Lymphoma	pgx:icdom-96733	Mantle cell lymphoma	pgx:icdot-C18.9	Colon, NOS	mantle cell lymphoma [classic]
progenetix	NCIT:C4337	Mantle Cell Lymphoma	pgx:icdom-96733	Mantle cell lymphoma	pgx:icdot-C42.2	Spleen	Mantle cell lymphoma
progenetix	NCIT:C4337	Mantle Cell Lymphoma	pgx:icdom-96733	Mantle cell lymphoma	pgx:icdot-C77.9	Lymph node, NOS	Mantle cell lymphoma
progenetix	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	non-Hodgkins Lymphoma [T-cell]
progenetix	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Peripheral T-cell lymphoma [Soft tissue]
progenetix	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C74.9	Adrenal gland, NOS	Peripheral T-cell lymphoma [Adrenal]
progenetix	NCIT:C4340	Peripheral T-Cell Lymphoma, Not Otherwise Specified	pgx:icdom-97023	Mature T-cell lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Peripheral T-Cell lymphoma, NOS
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C07.9	Parotid gland	Extranodal marginal zone B-cell lymphoma
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C08.9	Major salivary gland, NOS	MALT lymphoma
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C17.9	Small intestine, NOS	Marginal Zone B-cell Lymphoma [Ileum, Pleura, LN]
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C34.9	Lung, NOS	Extranodal marginal zone B-cell lymphoma
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Extranodal marginal zone B-cell lymphoma
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C44.9	Skin, NOS	Marginal zone lymphoma [cutaneous]
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C50.9	Breast, NOS	Marginal Zone B-cell Lymphoma [Breast]
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C69.0	Conjunctiva	MALT [ocular adnexal]
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C69.9	Eye, NOS	Extranodal marginal zone B-cell lymphoma
progenetix	NCIT:C4341	Marginal Zone Lymphoma	pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	pgx:icdot-C77.9	Lymph node, NOS	Marginal Zone Lymphoma
progenetix	NCIT:C4344	Acute Panmyelosis with Myelofibrosis	pgx:icdom-99313	Acute panmyelosis with myelofibrosis	pgx:icdot-C42.1	Bone marrow	primary myelofibrosis
progenetix	NCIT:C4345	Myeloproliferative Neoplasm	pgx:icdom-99603	Myeloproliferative neoplasm, NOS	pgx:icdot-C42.1	Bone marrow	Myeloproliferative neoplasm
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.0	Cecum	Primary Tumor
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.2	Ascending colon	Primary Tumor
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.3	Hepatic flexure of colon	Primary Tumor
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.4	Transverse colon	Primary Tumor
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.5	Splenic flexure of colon	Primary Tumor
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.6	Descending colon	Primary Tumor
progenetix	NCIT:C4349	Colon Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.9	Colon, NOS	Adenocarcinoma [colorectal]
progenetix	NCIT:C43554	Appendix Signet Ring Cell Carcinoma	pgx:icdom-84903	Signet ring cell carcinoma	pgx:icdot-C18.1	Appendix	Signet Ring Cell Type of the Appendix
progenetix	NCIT:C43558	Appendix Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.1	Appendix	Mucinous Adenocarcinoma of the Appendix
progenetix	NCIT:C43584	Rectosigmoid Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C18.7	Sigmoid colon	adenocarcinoma [sigma, liver metastasis]
progenetix	NCIT:C43584	Rectosigmoid Adenocarcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C19.9	Rectosigmoid junction	Primary Tumor
progenetix	NCIT:C43585	Colorectal Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C19.9	Rectosigmoid junction	Mucinous Adenocarcinoma of the Colon and Rectum
progenetix	NCIT:C43586	Colorectal Signet Ring Cell Carcinoma	pgx:icdom-84903	Signet ring cell carcinoma	pgx:icdot-C19.9	Rectosigmoid junction	Signet Ring Cell Adenocarcinoma of the Colon and Rectum
progenetix	NCIT:C43592	Rectosigmoid Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C18.7	Sigmoid colon	Mucinous colorectal carcinoma [Sigmoid colon, pT3N0M0, stage I]
progenetix	NCIT:C43592	Rectosigmoid Mucinous Adenocarcinoma	pgx:icdom-84803	Mucinous adenocarcinoma	pgx:icdot-C19.9	Rectosigmoid junction	Primary Tumor
progenetix	NCIT:C4381	Ovarian Epithelial Tumor	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C56.9	Ovary	Ovarian Epithelial Tumor
progenetix	NCIT:C4436	Cholangiocarcinoma	pgx:icdom-81603	Cholangiocarcinoma	pgx:icdot-C22.0	Liver	Cholangiocarcinoma [intrahepatic, 3.5cm]
progenetix	NCIT:C4436	Cholangiocarcinoma	pgx:icdom-81603	Cholangiocarcinoma	pgx:icdot-C24.0	Extrahepatic bile duct	Extrahepatic Cholangiocarcinoma
progenetix	NCIT:C4436	Cholangiocarcinoma	pgx:icdom-81603	Cholangiocarcinoma	pgx:icdot-C24.9	Biliary tract, NOS	Cholangiocarcinoma
progenetix	NCIT:C4450	Large cell lung carcinoma	pgx:icdom-80123	Large cell carcinoma, NOS	pgx:icdot-C34.9	Lung, NOS	Large cell carcinoma [anaplastic]
progenetix	NCIT:C4452	Lung giant cell carcinoma	pgx:icdom-80313	Giant cell carcinoma	pgx:icdot-C34.9	Lung, NOS	Lung giant cell carcinoma [cell line HCC1359]
progenetix	NCIT:C4456	Malignant Mesothelioma	pgx:icdom-90503	Mesothelioma, malignant	pgx:icdot-C34.9	Lung, NOS	Pleural biphasic mesothelioma [cell line MSTO-211H]
progenetix	NCIT:C4456	Malignant Mesothelioma	pgx:icdom-90503	Mesothelioma, malignant	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Pleural malignant mesothelioma [cell line GAY2911]
progenetix	NCIT:C4462	Skin Squamous Cell Papilloma	pgx:icdom-80520	Squamous cell papilloma, NOS	pgx:icdot-C44.9	Skin, NOS	Squamous cell papilloma
progenetix	NCIT:C4504	Malignant Breast Phyllodes Tumor	pgx:icdom-90203	Phyllodes tumor, malignant	pgx:icdot-C50.9	Breast, NOS	Malignant Phyllodes Tumor of the Breast
progenetix	NCIT:C4512	Ovarian Mucinous Cystadenoma	pgx:icdom-84700	Mucinous cystadenoma, NOS	pgx:icdot-C56.9	Ovary	ovarian tumour [benign, mucinous]
progenetix	NCIT:C4519	Cervical adenosquamous carcinoma	pgx:icdom-85603	Adenosquamous carcinoma	pgx:icdot-C53.9	Cervix uteri	Cervical adenosquamous carcinoma [cell line CC-10A]
progenetix	NCIT:C45202	Low Grade Fibromyxoid Sarcoma	pgx:icdom-88113	Fibromyxosarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Low-Grade Fibromyxoid Sarcoma
progenetix	NCIT:C4526	Kidney Oncocytoma	pgx:icdom-82900	Oxyphilic adenoma	pgx:icdot-C64.9	Kidney, NOS	Oncocytoma
progenetix	NCIT:C45340	Primary cutaneous gamma-delta-T-cell lymphoma	pgx:icdom-97263	Primary cutaneous gamma-delta T-cell lymphoma	pgx:icdot-C44.9	Skin, NOS	Primary cutaneous gamma-delta T-cell lymphoma
progenetix	NCIT:C4536	Pituitary Gland Carcinoma	pgx:icdom-82723	Pituitary carcinoma, NOS	pgx:icdot-C75.1	Pituitary gland	Pituitary carcinoma [metatstasis]
progenetix	NCIT:C4542	Lacrimal Gland Pleomorphic Adenoma	pgx:icdom-81400	Adenoma, NOS	pgx:icdot-C69.0	Conjunctiva	Pleomorphic adenoma
progenetix	NCIT:C45519	Lung Lymphoepithelioma-Like Carcinoma	pgx:icdom-80823	Lymphoepithelial carcinoma	pgx:icdot-C34.9	Lung, NOS	Lymphoepithelioma-like Carcinoma of the Lung
progenetix	NCIT:C45540	Lung Sarcomatoid Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C34.9	Lung, NOS	Sarcomatoid Carcinoma of the Lung
progenetix	NCIT:C45541	Lung Spindle Cell Carcinoma	pgx:icdom-80323	Spindle cell carcinoma, NOS	pgx:icdot-C34.9	Lung, NOS	Spindle Cell Carcinoma of the Lung
progenetix	NCIT:C45542	Lung Pleomorphic Carcinoma	pgx:icdom-80223	Pleomorphic carcinoma	pgx:icdot-C34.9	Lung, NOS	Pleomorphic Carcinoma of the Lung
progenetix	NCIT:C45544	Lung mucoepidermoid carcinoma	pgx:icdom-84303	Mucoepidermoid carcinoma	pgx:icdot-C34.9	Lung, NOS	Lung mucoepidermoid carcinoma [cell line EPLC-272H]
progenetix	NCIT:C45551	Lung Atypical Carcinoid Tumor	pgx:icdom-82493	Atypical carcinoid tumor	pgx:icdot-C34.9	Lung, NOS	Atypical Lung Carcinoid
progenetix	NCIT:C4563	Chronic Eosinophilic Leukemia Not Otherwise Specified	pgx:icdom-99643	Chronic eosinophilic leukemia, NOS	pgx:icdot-C42.1	Bone marrow	Hypereosinophilic syndrome
progenetix	NCIT:C4563	Chronic eosinophilic leukemia, not otherwise specified	pgx:icdom-99643	Chronic eosinophilic leukemia, NOS	pgx:icdot-C42.4	Hematopoietic system, NOS	Chronic eosinophilic leukemia, not otherwise specified [cell line EoL-1]
progenetix	NCIT:C45655	Sarcomatoid Mesothelioma	pgx:icdom-90513	Fibrous mesothelioma, malignant	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Pleural sarcomatoid mesothelioma [cell line NCI-H2373]
progenetix	NCIT:C45662	Pleural epithelioid mesothelioma	pgx:icdom-90523	Epithelioid mesothelioma, malignant	pgx:icdot-C38.4	Pleura, NOS	Lung Carcinoma;C34
progenetix	NCIT:C45663	Pleural sarcomatoid mesothelioma	pgx:icdom-90513	Fibrous mesothelioma, malignant	pgx:icdot-C38.4	Pleura, NOS	C34;Mesothelioma
progenetix	NCIT:C45665	Pleural biphasic mesothelioma	pgx:icdom-90533	Mesothelioma, biphasic, malignant	pgx:icdot-C38.4	Pleura, NOS	Pleural biphasic mesothelioma [cell line MSTO-211H]
progenetix	NCIT:C45665	Pleural Biphasic Mesothelioma	pgx:icdom-90533	Mesothelioma, biphasic, malignant	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	mesothelioma [biphasic]
progenetix	NCIT:C46008	Thyroid gland squamous cell carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C73.9	Thyroid gland	C73;Carcinoma
progenetix	NCIT:C46099	Hereditary thyroid gland medullary carcinoma	pgx:icdom-85103	Medullary carcinoma, NOS	pgx:icdot-C73.9	Thyroid gland	Hereditary thyroid gland medullary carcinoma [cell line TT]
progenetix	NCIT:C46106	Thyroid Gland Carcinoma Showing Thymus-Like Differentiation	pgx:icdom-85893	Carcinoma showing thymus-like element	pgx:icdot-C73.9	Thyroid gland	Carcinoma showing thymus-like elements
progenetix	NCIT:C4612	Benign Pancreatic Neoplasm	pgx:icdom-80000	Neoplasm, benign	pgx:icdot-C25.9	Pancreas, NOS	Non-malignant pancreas
progenetix	NCIT:C4627	Malignant Central Nervous System Neoplasm	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C72.9	Nervous system, NOS	central nervous system cancer
progenetix	NCIT:C4646	Gestational choriocarcinoma	pgx:icdom-91003	Choriocarcinoma, NOS	pgx:icdot-C55.9	Uterus, NOS	C58;Choriocarcinoma
progenetix	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C01.9	Base of tongue, NOS	Head and neck squamous cell carcinoma [tongue, pT1, not metastasized]
progenetix	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C02.1	Border of tongue	Primary Tumor
progenetix	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C02.2	Ventral surface of tongue, NOS	Primary Tumor
progenetix	NCIT:C4648	Tongue Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C02.9	Tongue, NOS	Head and Neck carcinoma [cell line UT-SCC-16]
progenetix	NCIT:C4649	Palate Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C05.0	Hard palate	Primary Tumor
progenetix	NCIT:C4649	Palate Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C05.9	Palate, NOS	oral squamous cell carcinoma tumor [pterygopalatine fossa, Stage: 3]
progenetix	NCIT:C4660	Meningeal Solitary Fibrous Tumor/Hemangiopericytoma	pgx:icdom-91501	Hemangiopericytoma, NOS	pgx:icdot-C72.9	Nervous system, NOS	Hemangiopericytoma of the Central Nervous System
progenetix	NCIT:C4663	Splenic Marginal Zone Lymphoma	pgx:icdom-96893	Splenic marginal zone B-cell lymphoma	pgx:icdot-C42.2	Spleen	Marginal Zone B-cell Lymphoma [Spleen, BM, LN, PB]
progenetix	NCIT:C4664	T-cell large granular lymphocyte leukemia	pgx:icdom-98313	T-cell large granular lymphocytic leukemia	pgx:icdot-C42.1	Bone marrow	T-cell large granular lymphocyte leukemia [cell line MOTN-1]
progenetix	NCIT:C4673	Acute Biphenotypic Leukemia	pgx:icdom-98053	Acute biphenotypic leukemia	pgx:icdot-C42.1	Bone marrow	Acute mixed lineage leukemia
progenetix	NCIT:C4683	Dermatofibrosarcoma Protuberans	pgx:icdom-88323	Dermatofibrosarcoma, NOS	pgx:icdot-C44.9	Skin, NOS	Dermatofibrosarcoma Protuberans
progenetix	NCIT:C4683	Dermatofibrosarcoma Protuberans	pgx:icdom-88323	Dermatofibrosarcoma, NOS	pgx:icdot-C50.9	Breast, NOS	Differentiating dermatofibrosarcoma protuberans
progenetix	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	pgx:icdot-C30.0	Nasal cavity	HANK-1 NK/T-cell lymphoma cell line
progenetix	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	pgx:icdot-C30.9	nasal cavity including nasal cartilage	Natural Killer Cell Lymphoma [nasal type]
progenetix	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	pgx:icdot-C42.4	Hematopoietic system, NOS	Natural Killer Cell Lymphoma [nasal, bone marrow relapse]
progenetix	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	pgx:icdot-C44.9	Skin, NOS	NK-cell lymphoma [blastic, skin involvement]
progenetix	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	pgx:icdot-C56.9	Ovary	Natural Killer Cell Lymphoma [nasal, relapse in ovary]
progenetix	NCIT:C4684	Nasal Type Extranodal NK/T-Cell Lymphoma	pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	pgx:icdot-C77.9	Lymph node, NOS	NK/T-cell lymphoma
progenetix	NCIT:C4715	Choroid Plexus Carcinoma	pgx:icdom-93903	Choroid plexus carcinoma	pgx:icdot-C71.5	Ventricle, NOS	Choroid plexus carcinoma [WHO grade III]
progenetix	NCIT:C4715	Choroid Plexus Carcinoma	pgx:icdom-93903	Choroid plexus carcinoma	pgx:icdot-C72.0	Spinal cord	Choroid plexus carcinoma
progenetix	NCIT:C4717	Anaplastic Ganglioglioma	pgx:icdom-95053	Ganglioglioma, anaplastic	pgx:icdot-C71.9	Brain, NOS	Anaplastic Ganglioglioma
progenetix	NCIT:C4723	Atypical Meningioma	pgx:icdom-95391	Atypical meningioma	pgx:icdot-C70.9	Meninges, NOS	Atypical Meningioma
progenetix	NCIT:C4724	Cellular Schwannoma	pgx:icdom-95600	Neurilemoma, NOS	pgx:icdot-C72.9	Nervous system, NOS	Cellular Schwannoma
progenetix	NCIT:C4726	Adamantinomatous Craniopharyngioma	pgx:icdom-93511	Craniopharyngioma, adamantinomatous	pgx:icdot-C71.9	Brain, NOS	Craniopharyngioma, Adamantinomatous Type
progenetix	NCIT:C4737	Enteropathy-Associated T-Cell Lymphoma	pgx:icdom-97173	Intestinal T-cell lymphoma	pgx:icdot-C17.9	Small intestine, NOS	Enteropathy type T-cell lymphoma
progenetix	NCIT:C4737	Enteropathy-Associated T-Cell Lymphoma	pgx:icdom-97173	Intestinal T-cell lymphoma	pgx:icdot-C26.9	Gastrointestinal tract, NOS	Enteropathy-Type T-Cell Lymphoma [ALCL]
progenetix	NCIT:C4752	T-Cell Prolymphocytic Leukemia	pgx:icdom-98343	Prolymphocytic leukemia, T-cell type	pgx:icdot-C42.1	Bone marrow	T-cell prolymphocytic leukemia
progenetix	NCIT:C4752	T-Cell Prolymphocytic Leukemia	pgx:icdom-98343	Prolymphocytic leukemia, T-cell type	pgx:icdot-C42.4	Hematopoietic system, NOS	Prolymphocytic leukemia, T-cell type
progenetix	NCIT:C4753	B-cell prolymphocytic leukemia	pgx:icdom-98333	Prolymphocytic leukemia, B-cell type	pgx:icdot-C42.1	Bone marrow	B-cell prolymphocytic leukemia [cell line JVM-3]
progenetix	NCIT:C4753	B-Cell Prolymphocytic Leukemia	pgx:icdom-98333	Prolymphocytic leukemia, B-cell type	pgx:icdot-C42.4	Hematopoietic system, NOS	Prolymphocytic leukemia, B-cell type
progenetix	NCIT:C47857	Paget Disease of the Breast	pgx:icdom-85413	Paget disease and infiltrating duct carcinoma of breast	pgx:icdot-C50.9	Breast, NOS	Primary Tumor
progenetix	NCIT:C4812	Malignant Odontogenic Neoplasm	pgx:icdom-92703	Odontogenic tumor, malignant	pgx:icdot-C06.9	Mouth, NOS	Clear-cell odontogenic carcinoma, primary tumor
progenetix	NCIT:C4812	Malignant Odontogenic Neoplasm	pgx:icdom-92703	Odontogenic tumor, malignant	pgx:icdot-C41.1	Mandible	Odontogenic Carcinoma
progenetix	NCIT:C4815	Thyroid Gland Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C73.9	Thyroid gland	thyroid carcinoma
progenetix	NCIT:C4817	Ewing Sarcoma	pgx:icdom-92603	Ewing sarcoma	pgx:icdot-C41.9	Bone, NOS	Ewing sarcoma
progenetix	NCIT:C4817	Ewing Sarcoma	pgx:icdom-92603	Ewing sarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Ewing sarcoma
progenetix	NCIT:C4819	Skin Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C44.9	Skin, NOS	Squamous cell carcinoma [arm]
progenetix	NCIT:C4822	Malignant Glioma	pgx:icdom-93803	Glioma, malignant	pgx:icdot-C71.0	Cerebrum	Malignant glioma
progenetix	NCIT:C4822	Malignant Glioma	pgx:icdom-93803	Glioma, malignant	pgx:icdot-C71.5	Ventricle, NOS	chordoid glioma
progenetix	NCIT:C4822	Malignant Glioma	pgx:icdom-93803	Glioma, malignant	pgx:icdot-C71.7	Brain stem	Diffuse Intrinsic Pontine Glioma
progenetix	NCIT:C4827	Adrenal gland neuroblastoma	pgx:icdom-95003	Neuroblastoma, NOS	pgx:icdot-C74.9	Adrenal gland, NOS	Adrenal gland neuroblastoma [cell line NH-6]
progenetix	NCIT:C48314	Benign Paraganglioma	pgx:icdom-86800	Paraganglioma, benign	pgx:icdot-C64.9	Kidney, NOS	Infra renal paraortic paraganglioma, benign
progenetix	NCIT:C48314	Benign Paraganglioma	pgx:icdom-86800	Paraganglioma, benign	pgx:icdot-C75.5	Aortic body and other paraganglia	Paraganglioma, benign
progenetix	NCIT:C4833	Oral Cavity Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C06.0	Cheek mucosa	Primary Tumor
progenetix	NCIT:C4833	Oral Cavity Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C06.9	Mouth, NOS	Head and neck squamous cell carcinoma [Floor of the mouth, stage I, T4NoMo]
progenetix	NCIT:C4833	Oral Cavity Squamous Cell Carcinoma	pgx:icdom-80703	Squamous cell carcinoma, NOS	pgx:icdot-C14.8	Overlapping lesion of lip, oral cavity and pharynx	Oral Cavity Squamous Cell Carcinoma
progenetix	NCIT:C48613	Melanoma in Congenital Melanocytic Nevus	pgx:icdom-87613	Malignant melanoma in giant pigmented nevus	pgx:icdot-C44.9	Skin, NOS	melanoma arising in congenital nevus
progenetix	NCIT:C4861	Acute Monocytic Leukemia	pgx:icdom-98913	Acute monocytic leukemia	pgx:icdot-C42.1	Bone marrow	Acute monoblastic leukemia (FAB type M5)
progenetix	NCIT:C4863	Prostate carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C61.9	Prostate gland	Prostate carcinoma [cell line DU145 DTP]
progenetix	NCIT:C4866	Vulvar carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C51.9	Vulva, NOS	C51;Carcinoma
progenetix	NCIT:C4872	Breast Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C50.9	Breast, NOS	Carcinoma [breast, cell lines]
progenetix	NCIT:C4878	Lung Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C34.9	Lung, NOS	Carcinoma [bronchial, after carcinoma in situ of left main bronchus]
progenetix	NCIT:C4883	Malignant Muscle Neoplasm	pgx:icdom-88953	Myosarcoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Myosarcoma NOS [grade III, primary]
progenetix	NCIT:C49012	Myofibroblastoma	pgx:icdom-88250	Myofibroblastoma	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Myofibroblastoma
progenetix	NCIT:C49027	Sclerosing Epithelioid Fibrosarcoma	pgx:icdom-88103	Fibrosarcoma, NOS	pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	Sclerosing Epithelioid Fibrosarcoma
progenetix	NCIT:C4906	Parathyroid Gland Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C75.0	Parathyroid gland	carcinoma
progenetix	NCIT:C4906	Parathyroid Gland Carcinoma	pgx:icdom-81403	Adenocarcinoma, NOS	pgx:icdot-C75.0	Parathyroid gland	parathyroid carcinoma [Familial]
progenetix	NCIT:C4908	Ovarian Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C56.9	Ovary	Carcinoma
progenetix	NCIT:C4910	Colon carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C18.4	Transverse colon	colon cancer
progenetix	NCIT:C4910	Colon carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C18.7	Sigmoid colon	colon cancer
progenetix	NCIT:C4910	Colon Carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C18.9	Colon, NOS	colorectal cancer [Distal,Descending colon]
progenetix	NCIT:C4911	Gastric carcinoma	pgx:icdom-80103	Carcinoma, NOS	pgx:icdot-C16.9	Stomach, NOS	Carcinoma [gastric carcinoma, unclassified, poor differentiation, distal]
